station_id,year_month,NO2_sat
pt_69,2020_01,42.500793
pt_70,2020_01,42.500793
pt_71,2020_01,42.500793
pt_72,2020_01,42.500793
pt_1,2020_02,44.679897
pt_2,2020_02,44.679897
pt_3,2020_02,44.679897
pt_4,2020_02,44.679897
pt_5,2020_02,44.679897
pt_6,2020_02,44.679897
pt_7,2020_02,44.679897
pt_8,2020_02,44.679897
pt_9,2020_02,44.679897
pt_10,2020_02,44.679897
pt_11,2020_02,44.679897
pt_12,2020_02,44.679897
pt_13,2020_02,44.679897
pt_14,2020_02,44.679897
pt_15,2020_02,44.679897
pt_16,2020_02,44.679897
pt_17,2020_02,44.679897
pt_18,2020_02,44.679897
pt_19,2020_02,44.679897
pt_20,2020_02,44.679897
pt_21,2020_02,44.679897
pt_22,2020_02,44.679897
pt_23,2020_02,44.679897
pt_24,2020_02,44.679897
pt_25,2020_02,44.679897
pt_26,2020_02,44.679897
pt_27,2020_02,44.679897
pt_28,2020_02,44.679897
pt_29,2020_02,44.679897
pt_30,2020_02,44.679897
pt_31,2020_02,44.679897
pt_32,2020_02,44.679897
pt_33,2020_02,44.679897
pt_34,2020_02,44.679897
pt_35,2020_02,44.679897
pt_36,2020_02,44.679897
pt_37,2020_02,44.679897
pt_38,2020_02,44.679897
pt_39,2020_02,44.679897
pt_40,2020_02,44.679897
pt_41,2020_02,44.679897
pt_42,2020_02,44.679897
pt_43,2020_02,44.679897
pt_44,2020_02,44.679897
pt_45,2020_02,44.679897
pt_46,2020_02,44.679897
pt_47,2020_02,44.679897
pt_48,2020_02,44.679897
pt_49,2020_02,44.679897
pt_50,2020_02,44.679897
pt_51,2020_02,44.679897
pt_52,2020_02,44.679897
pt_53,2020_02,44.679897
pt_54,2020_02,44.679897
pt_55,2020_02,44.679897
pt_56,2020_02,44.679897
pt_57,2020_02,44.679897
pt_58,2020_02,44.679897
pt_59,2020_02,44.679897
pt_60,2020_02,44.679897
pt_61,2020_02,44.679897
pt_62,2020_02,44.679897
pt_63,2020_02,44.679897
pt_64,2020_02,44.679897
pt_65,2020_02,44.679897
pt_66,2020_02,44.679897
pt_67,2020_02,44.679897
pt_68,2020_02,44.679897
pt_69,2020_02,44.679897
pt_70,2020_02,44.679897
pt_71,2020_02,44.679897
pt_72,2020_02,44.679897
pt_1,2020_03,42.125538
pt_2,2020_03,42.125538
pt_3,2020_03,42.125538
pt_4,2020_03,42.125538
pt_5,2020_03,42.125538
pt_6,2020_03,42.125538
pt_7,2020_03,42.125538
pt_8,2020_03,42.125538
pt_9,2020_03,42.125538
pt_10,2020_03,42.125538
pt_11,2020_03,42.125538
pt_12,2020_03,42.125538
pt_13,2020_03,42.125538
pt_14,2020_03,42.125538
pt_15,2020_03,42.125538
pt_16,2020_03,42.125538
pt_17,2020_03,42.125538
pt_18,2020_03,42.125538
pt_19,2020_03,42.125538
pt_20,2020_03,42.125538
pt_21,2020_03,42.125538
pt_22,2020_03,42.125538
pt_23,2020_03,42.125538
pt_24,2020_03,42.125538
pt_25,2020_03,42.125538
pt_26,2020_03,42.125538
pt_27,2020_03,42.125538
pt_28,2020_03,42.125538
pt_29,2020_03,42.125538
pt_30,2020_03,42.125538
pt_31,2020_03,42.125538
pt_32,2020_03,42.125538
pt_33,2020_03,42.125538
pt_34,2020_03,42.125538
pt_35,2020_03,42.125538
pt_36,2020_03,42.125538
pt_37,2020_03,42.125538
pt_38,2020_03,42.125538
pt_39,2020_03,42.125538
pt_40,2020_03,42.125538
pt_41,2020_03,42.125538
pt_42,2020_03,42.125538
pt_43,2020_03,42.125538
pt_44,2020_03,42.125538
pt_45,2020_03,42.125538
pt_46,2020_03,42.125538
pt_47,2020_03,42.125538
pt_48,2020_03,42.125538
pt_49,2020_03,42.125538
pt_50,2020_03,42.125538
pt_51,2020_03,42.125538
pt_52,2020_03,42.125538
pt_53,2020_03,42.125538
pt_54,2020_03,42.125538
pt_55,2020_03,42.125538
pt_56,2020_03,42.125538
pt_57,2020_03,42.125538
pt_58,2020_03,42.125538
pt_59,2020_03,42.125538
pt_60,2020_03,42.125538
pt_61,2020_03,42.125538
pt_62,2020_03,42.125538
pt_63,2020_03,42.125538
pt_64,2020_03,42.125538
pt_65,2020_03,42.125538
pt_66,2020_03,42.125538
pt_67,2020_03,42.125538
pt_68,2020_03,42.125538
pt_69,2020_03,42.125538
pt_70,2020_03,42.125538
pt_71,2020_03,42.125538
pt_72,2020_03,42.125538
pt_1,2020_04,10.293925
pt_2,2020_04,10.293925
pt_3,2020_04,10.293925
pt_4,2020_04,10.293925
pt_5,2020_04,10.293925
pt_6,2020_04,10.293925
pt_7,2020_04,10.293925
pt_8,2020_04,10.293925
pt_9,2020_04,10.293925
pt_10,2020_04,10.293925
pt_11,2020_04,10.293925
pt_12,2020_04,10.293925
pt_13,2020_04,10.293925
pt_14,2020_04,10.293925
pt_15,2020_04,10.293925
pt_16,2020_04,10.293925
pt_17,2020_04,10.293925
pt_18,2020_04,10.293925
pt_19,2020_04,10.293925
pt_20,2020_04,10.293925
pt_21,2020_04,10.293925
pt_22,2020_04,10.293925
pt_23,2020_04,10.293925
pt_24,2020_04,10.293925
pt_25,2020_04,10.293925
pt_26,2020_04,10.293925
pt_27,2020_04,10.293925
pt_28,2020_04,10.293925
pt_29,2020_04,10.293925
pt_30,2020_04,10.293925
pt_31,2020_04,10.293925
pt_32,2020_04,10.293925
pt_33,2020_04,10.293925
pt_34,2020_04,10.293925
pt_35,2020_04,10.293925
pt_36,2020_04,10.293925
pt_37,2020_04,10.293925
pt_38,2020_04,10.293925
pt_39,2020_04,10.293925
pt_40,2020_04,10.293925
pt_41,2020_04,10.293925
pt_42,2020_04,10.293925
pt_43,2020_04,10.293925
pt_44,2020_04,10.293925
pt_45,2020_04,10.293925
pt_46,2020_04,10.293925
pt_47,2020_04,10.293925
pt_48,2020_04,10.293925
pt_49,2020_04,10.293925
pt_50,2020_04,10.293925
pt_51,2020_04,10.293925
pt_52,2020_04,10.293925
pt_53,2020_04,10.293925
pt_54,2020_04,10.293925
pt_55,2020_04,10.293925
pt_56,2020_04,10.293925
pt_57,2020_04,10.293925
pt_58,2020_04,10.293925
pt_59,2020_04,10.293925
pt_60,2020_04,10.293925
pt_61,2020_04,10.293925
pt_62,2020_04,10.293925
pt_63,2020_04,10.293925
pt_64,2020_04,10.293925
pt_65,2020_04,10.293925
pt_66,2020_04,10.293925
pt_67,2020_04,10.293925
pt_68,2020_04,10.293925
pt_69,2020_04,10.293925
pt_70,2020_04,10.293925
pt_71,2020_04,10.293925
pt_72,2020_04,10.293925
pt_1,2020_05,15.326367
pt_2,2020_05,15.326367
pt_3,2020_05,15.326367
pt_4,2020_05,15.326367
pt_5,2020_05,15.326367
pt_6,2020_05,15.326367
pt_7,2020_05,15.326367
pt_8,2020_05,15.326367
pt_9,2020_05,15.326367
pt_10,2020_05,15.326367
pt_11,2020_05,15.326367
pt_12,2020_05,15.326367
pt_13,2020_05,15.326367
pt_14,2020_05,15.326367
pt_15,2020_05,15.326367
pt_16,2020_05,15.326367
pt_17,2020_05,15.326367
pt_18,2020_05,15.326367
pt_19,2020_05,15.326367
pt_20,2020_05,15.326367
pt_21,2020_05,15.326367
pt_22,2020_05,15.326367
pt_23,2020_05,15.326367
pt_24,2020_05,15.326367
pt_25,2020_05,15.326367
pt_26,2020_05,15.326367
pt_27,2020_05,15.326367
pt_28,2020_05,15.326367
pt_29,2020_05,15.326367
pt_30,2020_05,15.326367
pt_31,2020_05,15.326367
pt_32,2020_05,15.326367
pt_33,2020_05,15.326367
pt_34,2020_05,15.326367
pt_35,2020_05,15.326367
pt_36,2020_05,15.326367
pt_37,2020_05,15.326367
pt_38,2020_05,15.326367
pt_39,2020_05,15.326367
pt_40,2020_05,15.326367
pt_41,2020_05,15.326367
pt_42,2020_05,15.326367
pt_43,2020_05,15.326367
pt_44,2020_05,15.326367
pt_45,2020_05,15.326367
pt_46,2020_05,15.326367
pt_47,2020_05,15.326367
pt_48,2020_05,15.326367
pt_49,2020_05,15.326367
pt_50,2020_05,15.326367
pt_51,2020_05,15.326367
pt_52,2020_05,15.326367
pt_53,2020_05,15.326367
pt_54,2020_05,15.326367
pt_55,2020_05,15.326367
pt_56,2020_05,15.326367
pt_57,2020_05,15.326367
pt_58,2020_05,15.326367
pt_59,2020_05,15.326367
pt_60,2020_05,15.326367
pt_61,2020_05,15.326367
pt_62,2020_05,15.326367
pt_63,2020_05,15.326367
pt_64,2020_05,15.326367
pt_65,2020_05,15.326367
pt_66,2020_05,15.326367
pt_67,2020_05,15.326367
pt_68,2020_05,15.326367
pt_69,2020_05,15.326367
pt_70,2020_05,15.326367
pt_71,2020_05,15.326367
pt_72,2020_05,15.326367
pt_1,2020_06,13.640491
pt_2,2020_06,13.640491
pt_3,2020_06,13.640491
pt_4,2020_06,13.640491
pt_5,2020_06,13.640491
pt_6,2020_06,13.640491
pt_7,2020_06,13.640491
pt_8,2020_06,13.640491
pt_9,2020_06,13.640491
pt_10,2020_06,13.640491
pt_11,2020_06,13.640491
pt_12,2020_06,13.640491
pt_13,2020_06,13.640491
pt_14,2020_06,13.640491
pt_15,2020_06,13.640491
pt_16,2020_06,13.640491
pt_17,2020_06,13.640491
pt_18,2020_06,13.640491
pt_19,2020_06,13.640491
pt_20,2020_06,13.640491
pt_21,2020_06,13.640491
pt_22,2020_06,13.640491
pt_23,2020_06,13.640491
pt_24,2020_06,13.640491
pt_25,2020_06,13.640491
pt_26,2020_06,13.640491
pt_27,2020_06,13.640491
pt_28,2020_06,13.640491
pt_29,2020_06,13.640491
pt_30,2020_06,13.640491
pt_31,2020_06,13.640491
pt_32,2020_06,13.640491
pt_33,2020_06,13.640491
pt_34,2020_06,13.640491
pt_35,2020_06,13.640491
pt_36,2020_06,13.640491
pt_37,2020_06,13.640491
pt_38,2020_06,13.640491
pt_39,2020_06,13.640491
pt_40,2020_06,13.640491
pt_41,2020_06,13.640491
pt_42,2020_06,13.640491
pt_43,2020_06,13.640491
pt_44,2020_06,13.640491
pt_45,2020_06,13.640491
pt_46,2020_06,13.640491
pt_47,2020_06,13.640491
pt_48,2020_06,13.640491
pt_49,2020_06,13.640491
pt_50,2020_06,13.640491
pt_51,2020_06,13.640491
pt_52,2020_06,13.640491
pt_53,2020_06,13.640491
pt_54,2020_06,13.640491
pt_55,2020_06,13.640491
pt_56,2020_06,13.640491
pt_57,2020_06,13.640491
pt_58,2020_06,13.640491
pt_59,2020_06,13.640491
pt_60,2020_06,13.640491
pt_61,2020_06,13.640491
pt_62,2020_06,13.640491
pt_63,2020_06,13.640491
pt_64,2020_06,13.640491
pt_65,2020_06,13.640491
pt_66,2020_06,13.640491
pt_67,2020_06,13.640491
pt_68,2020_06,13.640491
pt_69,2020_06,13.640491
pt_70,2020_06,13.640491
pt_71,2020_06,13.640491
pt_72,2020_06,13.640491
pt_1,2020_07,12.446667
pt_2,2020_07,12.446667
pt_3,2020_07,12.446667
pt_4,2020_07,12.446667
pt_5,2020_07,12.446667
pt_6,2020_07,12.446667
pt_7,2020_07,12.446667
pt_8,2020_07,12.446667
pt_9,2020_07,12.446667
pt_10,2020_07,12.446667
pt_11,2020_07,12.446667
pt_12,2020_07,12.446667
pt_13,2020_07,12.446667
pt_14,2020_07,12.446667
pt_15,2020_07,12.446667
pt_16,2020_07,12.446667
pt_17,2020_07,12.446667
pt_18,2020_07,12.446667
pt_19,2020_07,12.446667
pt_20,2020_07,12.446667
pt_21,2020_07,12.446667
pt_22,2020_07,12.446667
pt_23,2020_07,12.446667
pt_24,2020_07,12.446667
pt_25,2020_07,12.446667
pt_26,2020_07,12.446667
pt_27,2020_07,12.446667
pt_28,2020_07,12.446667
pt_29,2020_07,12.446667
pt_30,2020_07,12.446667
pt_31,2020_07,12.446667
pt_32,2020_07,12.446667
pt_33,2020_07,12.446667
pt_34,2020_07,12.446667
pt_35,2020_07,12.446667
pt_36,2020_07,12.446667
pt_37,2020_07,12.446667
pt_38,2020_07,12.446667
pt_39,2020_07,12.446667
pt_40,2020_07,12.446667
pt_41,2020_07,12.446667
pt_42,2020_07,12.446667
pt_43,2020_07,12.446667
pt_44,2020_07,12.446667
pt_45,2020_07,12.446667
pt_46,2020_07,12.446667
pt_47,2020_07,12.446667
pt_48,2020_07,12.446667
pt_49,2020_07,12.446667
pt_50,2020_07,12.446667
pt_51,2020_07,12.446667
pt_52,2020_07,12.446667
pt_53,2020_07,12.446667
pt_54,2020_07,12.446667
pt_55,2020_07,12.446667
pt_56,2020_07,12.446667
pt_57,2020_07,12.446667
pt_58,2020_07,12.446667
pt_59,2020_07,12.446667
pt_60,2020_07,12.446667
pt_61,2020_07,12.446667
pt_62,2020_07,12.446667
pt_63,2020_07,12.446667
pt_64,2020_07,12.446667
pt_65,2020_07,12.446667
pt_66,2020_07,12.446667
pt_67,2020_07,12.446667
pt_68,2020_07,12.446667
pt_69,2020_07,12.446667
pt_70,2020_07,12.446667
pt_71,2020_07,12.446667
pt_72,2020_07,12.446667
pt_1,2020_08,14.040350
pt_2,2020_08,14.040350
pt_3,2020_08,14.040350
pt_4,2020_08,14.040350
pt_5,2020_08,14.040350
pt_6,2020_08,14.040350
pt_7,2020_08,14.040350
pt_8,2020_08,14.040350
pt_9,2020_08,14.040350
pt_10,2020_08,14.040350
pt_11,2020_08,14.040350
pt_12,2020_08,14.040350
pt_13,2020_08,14.040350
pt_14,2020_08,14.040350
pt_15,2020_08,14.040350
pt_16,2020_08,14.040350
pt_17,2020_08,14.040350
pt_18,2020_08,14.040350
pt_19,2020_08,14.040350
pt_20,2020_08,14.040350
pt_21,2020_08,14.040350
pt_22,2020_08,14.040350
pt_23,2020_08,14.040350
pt_24,2020_08,14.040350
pt_25,2020_08,14.040350
pt_26,2020_08,14.040350
pt_27,2020_08,14.040350
pt_28,2020_08,14.040350
pt_29,2020_08,14.040350
pt_30,2020_08,14.040350
pt_31,2020_08,14.040350
pt_32,2020_08,14.040350
pt_33,2020_08,14.040350
pt_34,2020_08,14.040350
pt_35,2020_08,14.040350
pt_36,2020_08,14.040350
pt_37,2020_08,14.040350
pt_38,2020_08,14.040350
pt_39,2020_08,14.040350
pt_40,2020_08,14.040350
pt_41,2020_08,14.040350
pt_42,2020_08,14.040350
pt_43,2020_08,14.040350
pt_44,2020_08,14.040350
pt_45,2020_08,14.040350
pt_46,2020_08,14.040350
pt_47,2020_08,14.040350
pt_48,2020_08,14.040350
pt_49,2020_08,14.040350
pt_50,2020_08,14.040350
pt_51,2020_08,14.040350
pt_52,2020_08,14.040350
pt_53,2020_08,14.040350
pt_54,2020_08,14.040350
pt_55,2020_08,14.040350
pt_56,2020_08,14.040350
pt_57,2020_08,14.040350
pt_58,2020_08,14.040350
pt_59,2020_08,14.040350
pt_60,2020_08,14.040350
pt_61,2020_08,14.040350
pt_62,2020_08,14.040350
pt_63,2020_08,14.040350
pt_64,2020_08,14.040350
pt_65,2020_08,14.040350
pt_66,2020_08,14.040350
pt_67,2020_08,14.040350
pt_68,2020_08,14.040350
pt_69,2020_08,14.040350
pt_70,2020_08,14.040350
pt_71,2020_08,14.040350
pt_72,2020_08,14.040350
pt_1,2020_09,21.875217
pt_2,2020_09,21.875217
pt_3,2020_09,21.875217
pt_4,2020_09,21.875217
pt_5,2020_09,21.875217
pt_6,2020_09,21.875217
pt_7,2020_09,21.875217
pt_8,2020_09,21.875217
pt_9,2020_09,21.875217
pt_10,2020_09,21.875217
pt_11,2020_09,21.875217
pt_12,2020_09,21.875217
pt_13,2020_09,21.875217
pt_14,2020_09,21.875217
pt_15,2020_09,21.875217
pt_16,2020_09,21.875217
pt_17,2020_09,21.875217
pt_18,2020_09,21.875217
pt_19,2020_09,21.875217
pt_20,2020_09,21.875217
pt_21,2020_09,21.875217
pt_22,2020_09,21.875217
pt_23,2020_09,21.875217
pt_24,2020_09,21.875217
pt_25,2020_09,21.875217
pt_26,2020_09,21.875217
pt_27,2020_09,21.875217
pt_28,2020_09,21.875217
pt_29,2020_09,21.875217
pt_30,2020_09,21.875217
pt_31,2020_09,21.875217
pt_32,2020_09,21.875217
pt_33,2020_09,21.875217
pt_34,2020_09,21.875217
pt_35,2020_09,21.875217
pt_36,2020_09,21.875217
pt_37,2020_09,21.875217
pt_38,2020_09,21.875217
pt_39,2020_09,21.875217
pt_40,2020_09,21.875217
pt_41,2020_09,21.875217
pt_42,2020_09,21.875217
pt_43,2020_09,21.875217
pt_44,2020_09,21.875217
pt_45,2020_09,21.875217
pt_46,2020_09,21.875217
pt_47,2020_09,21.875217
pt_48,2020_09,21.875217
pt_49,2020_09,21.875217
pt_50,2020_09,21.875217
pt_51,2020_09,21.875217
pt_52,2020_09,21.875217
pt_53,2020_09,21.875217
pt_54,2020_09,21.875217
pt_55,2020_09,21.875217
pt_56,2020_09,21.875217
pt_57,2020_09,21.875217
pt_58,2020_09,21.875217
pt_59,2020_09,21.875217
pt_60,2020_09,21.875217
pt_61,2020_09,21.875217
pt_62,2020_09,21.875217
pt_63,2020_09,21.875217
pt_64,2020_09,21.875217
pt_65,2020_09,21.875217
pt_66,2020_09,21.875217
pt_67,2020_09,21.875217
pt_68,2020_09,21.875217
pt_69,2020_09,21.875217
pt_70,2020_09,21.875217
pt_71,2020_09,21.875217
pt_72,2020_09,21.875217
pt_1,2020_10,35.272961
pt_2,2020_10,35.272961
pt_3,2020_10,35.272961
pt_4,2020_10,35.272961
pt_5,2020_10,35.272961
pt_6,2020_10,35.272961
pt_7,2020_10,35.272961
pt_8,2020_10,35.272961
pt_9,2020_10,35.272961
pt_10,2020_10,35.272961
pt_11,2020_10,35.272961
pt_12,2020_10,35.272961
pt_13,2020_10,35.272961
pt_14,2020_10,35.272961
pt_15,2020_10,35.272961
pt_16,2020_10,35.272961
pt_17,2020_10,35.272961
pt_18,2020_10,35.272961
pt_19,2020_10,35.272961
pt_20,2020_10,35.272961
pt_21,2020_10,35.272961
pt_22,2020_10,35.272961
pt_23,2020_10,35.272961
pt_24,2020_10,35.272961
pt_25,2020_10,35.272961
pt_26,2020_10,35.272961
pt_27,2020_10,35.272961
pt_28,2020_10,35.272961
pt_29,2020_10,35.272961
pt_30,2020_10,35.272961
pt_31,2020_10,35.272961
pt_32,2020_10,35.272961
pt_33,2020_10,35.272961
pt_34,2020_10,35.272961
pt_35,2020_10,35.272961
pt_36,2020_10,35.272961
pt_37,2020_10,35.272961
pt_38,2020_10,35.272961
pt_39,2020_10,35.272961
pt_40,2020_10,35.272961
pt_41,2020_10,35.272961
pt_42,2020_10,35.272961
pt_43,2020_10,35.272961
pt_44,2020_10,35.272961
pt_45,2020_10,35.272961
pt_46,2020_10,35.272961
pt_47,2020_10,35.272961
pt_48,2020_10,35.272961
pt_49,2020_10,35.272961
pt_50,2020_10,35.272961
pt_51,2020_10,35.272961
pt_52,2020_10,35.272961
pt_53,2020_10,35.272961
pt_54,2020_10,35.272961
pt_55,2020_10,35.272961
pt_56,2020_10,35.272961
pt_57,2020_10,35.272961
pt_58,2020_10,35.272961
pt_59,2020_10,35.272961
pt_60,2020_10,35.272961
pt_61,2020_10,35.272961
pt_62,2020_10,35.272961
pt_63,2020_10,35.272961
pt_64,2020_10,35.272961
pt_65,2020_10,35.272961
pt_66,2020_10,35.272961
pt_67,2020_10,35.272961
pt_68,2020_10,35.272961
pt_69,2020_10,35.272961
pt_70,2020_10,35.272961
pt_71,2020_10,35.272961
pt_72,2020_10,35.272961
pt_1,2020_11,36.588322
pt_2,2020_11,36.588322
pt_3,2020_11,36.588322
pt_4,2020_11,36.588322
pt_5,2020_11,36.588322
pt_6,2020_11,36.588322
pt_7,2020_11,36.588322
pt_8,2020_11,36.588322
pt_9,2020_11,36.588322
pt_10,2020_11,36.588322
pt_11,2020_11,36.588322
pt_12,2020_11,36.588322
pt_13,2020_11,36.588322
pt_14,2020_11,36.588322
pt_15,2020_11,36.588322
pt_16,2020_11,36.588322
pt_17,2020_11,36.588322
pt_18,2020_11,36.588322
pt_19,2020_11,36.588322
pt_20,2020_11,36.588322
pt_21,2020_11,36.588322
pt_22,2020_11,36.588322
pt_23,2020_11,36.588322
pt_24,2020_11,36.588322
pt_25,2020_11,36.588322
pt_26,2020_11,36.588322
pt_27,2020_11,36.588322
pt_28,2020_11,36.588322
pt_29,2020_11,36.588322
pt_30,2020_11,36.588322
pt_31,2020_11,36.588322
pt_32,2020_11,36.588322
pt_33,2020_11,36.588322
pt_34,2020_11,36.588322
pt_35,2020_11,36.588322
pt_36,2020_11,36.588322
pt_37,2020_11,36.588322
pt_38,2020_11,36.588322
pt_39,2020_11,36.588322
pt_40,2020_11,36.588322
pt_41,2020_11,36.588322
pt_42,2020_11,36.588322
pt_43,2020_11,36.588322
pt_44,2020_11,36.588322
pt_45,2020_11,36.588322
pt_46,2020_11,36.588322
pt_47,2020_11,36.588322
pt_48,2020_11,36.588322
pt_49,2020_11,36.588322
pt_50,2020_11,36.588322
pt_51,2020_11,36.588322
pt_52,2020_11,36.588322
pt_53,2020_11,36.588322
pt_54,2020_11,36.588322
pt_55,2020_11,36.588322
pt_56,2020_11,36.588322
pt_57,2020_11,36.588322
pt_58,2020_11,36.588322
pt_59,2020_11,36.588322
pt_60,2020_11,36.588322
pt_61,2020_11,36.588322
pt_62,2020_11,36.588322
pt_63,2020_11,36.588322
pt_64,2020_11,36.588322
pt_65,2020_11,36.588322
pt_66,2020_11,36.588322
pt_67,2020_11,36.588322
pt_68,2020_11,36.588322
pt_69,2020_11,36.588322
pt_70,2020_11,36.588322
pt_71,2020_11,36.588322
pt_72,2020_11,36.588322
pt_1,2020_12,60.596203
pt_2,2020_12,60.596203
pt_3,2020_12,60.596203
pt_4,2020_12,60.596203
pt_5,2020_12,60.596203
pt_6,2020_12,60.596203
pt_7,2020_12,60.596203
pt_8,2020_12,60.596203
pt_9,2020_12,60.596203
pt_10,2020_12,60.596203
pt_11,2020_12,60.596203
pt_12,2020_12,60.596203
pt_13,2020_12,60.596203
pt_14,2020_12,60.596203
pt_15,2020_12,60.596203
pt_16,2020_12,60.596203
pt_17,2020_12,60.596203
pt_18,2020_12,60.596203
pt_19,2020_12,60.596203
pt_20,2020_12,60.596203
pt_21,2020_12,60.596203
pt_22,2020_12,60.596203
pt_23,2020_12,60.596203
pt_24,2020_12,60.596203
pt_25,2020_12,60.596203
pt_26,2020_12,60.596203
pt_27,2020_12,60.596203
pt_28,2020_12,60.596203
pt_29,2020_12,60.596203
pt_30,2020_12,60.596203
pt_31,2020_12,60.596203
pt_32,2020_12,60.596203
pt_33,2020_12,60.596203
pt_34,2020_12,60.596203
pt_35,2020_12,60.596203
pt_36,2020_12,60.596203
pt_37,2020_12,60.596203
pt_38,2020_12,60.596203
pt_39,2020_12,60.596203
pt_40,2020_12,60.596203
pt_41,2020_12,60.596203
pt_42,2020_12,60.596203
pt_43,2020_12,60.596203
pt_44,2020_12,60.596203
pt_45,2020_12,60.596203
pt_46,2020_12,60.596203
pt_47,2020_12,60.596203
pt_48,2020_12,60.596203
pt_49,2020_12,60.596203
pt_50,2020_12,60.596203
pt_51,2020_12,60.596203
pt_52,2020_12,60.596203
pt_53,2020_12,60.596203
pt_54,2020_12,60.596203
pt_55,2020_12,60.596203
pt_56,2020_12,60.596203
pt_57,2020_12,60.596203
pt_58,2020_12,60.596203
pt_59,2020_12,60.596203
pt_60,2020_12,60.596203
pt_61,2020_12,60.596203
pt_62,2020_12,60.596203
pt_63,2020_12,60.596203
pt_64,2020_12,60.596203
pt_65,2020_12,60.596203
pt_66,2020_12,60.596203
pt_67,2020_12,60.596203
pt_68,2020_12,60.596203
pt_69,2020_12,60.596203
pt_70,2020_12,60.596203
pt_71,2020_12,60.596203
pt_72,2020_12,60.596203
pt_1,2021_01,66.580231
pt_2,2021_01,66.580231
pt_3,2021_01,66.580231
pt_4,2021_01,66.580231
pt_5,2021_01,66.580231
pt_6,2021_01,66.580231
pt_7,2021_01,66.580231
pt_8,2021_01,66.580231
pt_9,2021_01,66.580231
pt_10,2021_01,66.580231
pt_11,2021_01,66.580231
pt_12,2021_01,66.580231
pt_13,2021_01,66.580231
pt_14,2021_01,66.580231
pt_15,2021_01,66.580231
pt_16,2021_01,66.580231
pt_17,2021_01,66.580231
pt_18,2021_01,66.580231
pt_19,2021_01,66.580231
pt_20,2021_01,66.580231
pt_21,2021_01,66.580231
pt_22,2021_01,66.580231
pt_23,2021_01,66.580231
pt_24,2021_01,66.580231
pt_25,2021_01,66.580231
pt_26,2021_01,66.580231
pt_27,2021_01,66.580231
pt_28,2021_01,66.580231
pt_29,2021_01,66.580231
pt_30,2021_01,66.580231
pt_31,2021_01,66.580231
pt_32,2021_01,66.580231
pt_33,2021_01,66.580231
pt_34,2021_01,66.580231
pt_35,2021_01,66.580231
pt_36,2021_01,66.580231
pt_37,2021_01,66.580231
pt_38,2021_01,66.580231
pt_39,2021_01,66.580231
pt_40,2021_01,66.580231
pt_41,2021_01,66.580231
pt_42,2021_01,66.580231
pt_43,2021_01,66.580231
pt_44,2021_01,66.580231
pt_45,2021_01,66.580231
pt_46,2021_01,66.580231
pt_47,2021_01,66.580231
pt_48,2021_01,66.580231
pt_49,2021_01,66.580231
pt_50,2021_01,66.580231
pt_51,2021_01,66.580231
pt_52,2021_01,66.580231
pt_53,2021_01,66.580231
pt_54,2021_01,66.580231
pt_55,2021_01,66.580231
pt_56,2021_01,66.580231
pt_57,2021_01,66.580231
pt_58,2021_01,66.580231
pt_59,2021_01,66.580231
pt_60,2021_01,66.580231
pt_61,2021_01,66.580231
pt_62,2021_01,66.580231
pt_63,2021_01,66.580231
pt_64,2021_01,66.580231
pt_65,2021_01,66.580231
pt_66,2021_01,66.580231
pt_67,2021_01,66.580231
pt_68,2021_01,66.580231
pt_69,2021_01,66.580231
pt_70,2021_01,66.580231
pt_71,2021_01,66.580231
pt_72,2021_01,66.580231
pt_1,2021_02,63.454468
pt_2,2021_02,63.454468
pt_3,2021_02,63.454468
pt_4,2021_02,63.454468
pt_5,2021_02,63.454468
pt_6,2021_02,63.454468
pt_7,2021_02,63.454468
pt_8,2021_02,63.454468
pt_9,2021_02,63.454468
pt_10,2021_02,63.454468
pt_11,2021_02,63.454468
pt_12,2021_02,63.454468
pt_13,2021_02,63.454468
pt_14,2021_02,63.454468
pt_15,2021_02,63.454468
pt_16,2021_02,63.454468
pt_17,2021_02,63.454468
pt_18,2021_02,63.454468
pt_19,2021_02,63.454468
pt_20,2021_02,63.454468
pt_21,2021_02,63.454468
pt_22,2021_02,63.454468
pt_23,2021_02,63.454468
pt_24,2021_02,63.454468
pt_25,2021_02,63.454468
pt_26,2021_02,63.454468
pt_27,2021_02,63.454468
pt_28,2021_02,63.454468
pt_29,2021_02,63.454468
pt_30,2021_02,63.454468
pt_31,2021_02,63.454468
pt_32,2021_02,63.454468
pt_33,2021_02,63.454468
pt_34,2021_02,63.454468
pt_35,2021_02,63.454468
pt_36,2021_02,63.454468
pt_37,2021_02,63.454468
pt_38,2021_02,63.454468
pt_39,2021_02,63.454468
pt_40,2021_02,63.454468
pt_41,2021_02,63.454468
pt_42,2021_02,63.454468
pt_43,2021_02,63.454468
pt_44,2021_02,63.454468
pt_45,2021_02,63.454468
pt_46,2021_02,63.454468
pt_47,2021_02,63.454468
pt_48,2021_02,63.454468
pt_49,2021_02,63.454468
pt_50,2021_02,63.454468
pt_51,2021_02,63.454468
pt_52,2021_02,63.454468
pt_53,2021_02,63.454468
pt_54,2021_02,63.454468
pt_55,2021_02,63.454468
pt_56,2021_02,63.454468
pt_57,2021_02,63.454468
pt_58,2021_02,63.454468
pt_59,2021_02,63.454468
pt_60,2021_02,63.454468
pt_61,2021_02,63.454468
pt_62,2021_02,63.454468
pt_63,2021_02,63.454468
pt_64,2021_02,63.454468
